정류장 번호,관리번호,정류장명,정류장명(영어),경도,위도,데이터기준일
2612,250027088,남춘천여중,Namchuncheon Girls' Middle School,127.72104,37.85788,2026-03-26
2613,250026888,뉴시티코아루A,New City Koaroo Apartment,127.72597,37.91266,2026-03-26
2614,250026889,뉴시티코아루A,New City Koaroo Apartment,127.72583,37.91288,2026-03-26
2615,250026890,신동초교,Sindong Elementary School,127.73407,37.91275,2026-03-26
2616,250026891,신동초교,Sindong Elementary School,127.73406,37.91294,2026-03-26
2617,250026892,천년나무A,Cheonnyeonnamu Apartment,127.73747,37.91277,2026-03-26
2618,250026893,천년나무A,Cheonnyeonnamu Apartment,127.73764,37.91296,2026-03-26
2619,250026894,우두사거리,Udu Sageori,127.74152,37.90713,2026-03-26
2620,250026895,국군춘천병원종점,Armed Forces Chuncheon Hospital Terminus,127.73402,37.93799,2026-03-26
2621,250026896,국군춘천병원종점,Armed Forces Chuncheon Hospital Terminus,127.73406,37.93787,2026-03-26
2622,250026897,꿈자람물정원,Kkumjarammuljeongwon Water Park,127.72129,37.88002,2026-03-26
2623,250026898,꿈자람물정원,Kkumjarammuljeongwon Water Park,127.72041,37.87948,2026-03-26
2624,250026899,두미르2차A,Dumir 2(i)-cha Apartment,127.71898,37.87889,2026-03-26
2625,250026900,두미르2차A,Dumir 2(i)-cha Apartment,127.71852,37.87895,2026-03-26
2626,250026901,건강보험공단,National Health Insurance Service,127.71428,37.87675,2026-03-26
2627,250026902,춘천시청,Chuncheon City Hall,127.73068,37.88086,2026-03-26
2628,250026903,강원대중앙도서관,Kangwon National University Central Library,127.74415,37.8711,2026-03-26
2629,250026904,강원대중앙도서관,Kangwon National University Central Library,127.7443,37.87107,2026-03-26
2630,250026905,강원대백록관,Kangwon National University Baekrok Hall,127.74135,37.86861,2026-03-26
2631,250026906,강원대백록관,Kangwon National University Baekrok Hall,127.74149,37.86845,2026-03-26
2632,250026907,강원대정문,Kangwon National University Main Gate,127.73783,37.86652,2026-03-26
2633,250026908,강원대정문,Kangwon National University Main Gate,127.73793,37.86634,2026-03-26
2634,250026909,로컬푸드직매장,Local Food Farmers Market,127.7509,37.91968,2026-03-26
2635,250026910,로컬푸드직매장,Local Food Farmers Market,127.75038,37.91876,2026-03-26
2636,250026911,하일입구,Hail Entrance,127.75166,37.91464,2026-03-26
2637,250026912,하일입구,Hail Entrance,127.75223,37.91401,2026-03-26
2638,250026913,소양교차로,Soyang Junction,127.75243,37.90646,2026-03-26
2639,250026914,소양교차로,Soyang Junction,127.75278,37.90671,2026-03-26
2640,250026915,장학17리입구,Janghak-17(sipchil)-ri Entrance,127.75269,37.90479,2026-03-26
2641,250026916,장학17리입구,Janghak-17(sipchil)-ri Entrance,127.75303,37.9049,2026-03-26
2642,250026917,강원고앞,Gangwon High School Front,127.75523,37.89519,2026-03-26
2643,250026918,아이파크A,IPARK Apartment,127.75725,37.89037,2026-03-26
2644,250026919,아이파크A,IPARK Apartment,127.75754,37.89054,2026-03-26
2645,250026920,춘천여고앞,Chuncheon Girls' High School Front,127.76172,37.88615,2026-03-26
2646,250026921,춘천여고앞,Chuncheon Girls' High School Front,127.76149,37.88594,2026-03-26
2647,250026922,만천2리마을회관,Mancheon 2(i)-ri Village Hall,127.76693,37.88071,2026-03-26
2648,250026923,만천2리마을회관,Mancheon 2(i)-ri Village Hall,127.76722,37.88087,2026-03-26
2649,250026924,만천로143번길,Mancheon-ro 143beon-gil,127.76798,37.87588,2026-03-26
2650,250026925,만천로143번길,Mancheon-ro 143beon-gil,127.76836,37.87531,2026-03-26
2651,250026926,만천리골든빌리지,Mancheon-ri Golden Village,127.7682,37.87214,2026-03-26
2652,250026927,만천리골든빌리지,Mancheon-ri Golden Village,127.76863,37.87182,2026-03-26
2653,250026928,거두1리사거리,Geodu 1(il)-ri Sageori,127.76585,37.86229,2026-03-26
2654,250026929,거두1리사거리,Geodu 1(il)-ri Sageori,127.76621,37.86216,2026-03-26
2655,250026930,산천2리,Sancheon 2(i)-ri,127.7393,37.95965,2026-03-26
2656,250026931,산천2리,Sancheon 2(i)-ri,127.73977,37.95963,2026-03-26
2657,250026932,오동초등학교앞,Odong Elementary School Front,127.75757,37.95198,2026-03-26
2658,250026933,가래울길입구,Garaeul-gil Entrance,127.75496,37.91954,2026-03-26
2659,250026934,가래울길입구,Garaeul-gil Entrance,127.75499,37.91936,2026-03-26
2660,250026935,솔밭입구,Solbat Entrance,127.76441,37.92368,2026-03-26
2661,250026936,솔밭입구,Solbat Entrance,127.76425,37.92373,2026-03-26
2662,250026937,군자1리,Gunja 1(il)-ri,127.71978,37.75119,2026-03-26
2663,250026938,군자1리,Gunja 1(il)-ri,127.72006,37.75096,2026-03-26
2664,250026939,군자1리군들목장,Gunja 1(il)-ri Gundeul Farm,127.72103,37.75592,2026-03-26
2665,250026940,군자1리군들목장,Gunja 1(il)-ri Gundeul Farm,127.72113,37.75583,2026-03-26
2666,250026941,군자2리,Gunja 2(i)-ri,127.73914,37.77656,2026-03-26
2667,250026942,군자2리,Gunja 2(i)-ri,127.73931,37.77654,2026-03-26
2668,250026943,동춘천산업단지,Dongchuncheon Industrial Complex,127.77772,37.767,2026-03-26
2669,250026944,동춘천산업단지,Dongchuncheon Industrial Complex,127.77763,37.76683,2026-03-26
2670,265000865,배나무골입구,Baenamugol Entrance,127.87737,38.00577,2026-03-26
2671,265000866,배나무골입구,Baenamugol Entrance,127.8775,38.00556,2026-03-26
2674,250026949,금대울,Geumdaeul,127.78767,37.86723,2026-03-26
2675,250026950,거두리사거리,Geoduri Sageori,127.79009,37.86149,2026-03-26
2676,250026951,거두리사거리,Geoduri Sageori,127.79006,37.86158,2026-03-26
2677,250026952,고은길,Goeun-gil,127.77372,37.84429,2026-03-26
2678,250026953,너부래길입구,Neoburae-gil Entrance,127.77705,37.84311,2026-03-26
2679,250026954,고은1리4반,Goeun 1(il)-ri 4(sa)-ban,127.78096,37.84302,2026-03-26
2680,250026955,후동2리마을회관, Hudong 2(i)-ri Village Hall,127.63086,37.7467,2026-03-26
2681,250026956,후동2리마을회관, Hudong 2(i)-ri Village Hall,127.63077,37.74686,2026-03-26
2682,250026957,버들1길,Beodeul 1(il)-gil,127.63191,37.74921,2026-03-26
2683,250026958,버들1길,Beodeul 1(il)-gil,127.63197,37.74911,2026-03-26
2684,250026959,수동2리흰도라지, Sudong 2(i)-ri Huindoraji,127.63854,37.76072,2026-03-26
2685,250026960,수동2리흰도라지, Sudong 2(i)-ri Huindoraji,127.63837,37.76074,2026-03-26
2686,250026961,한덕리마을회관,Handeok-ri Village Hall,127.6157,37.68233,2026-03-26
2687,250026962,한덕리마을회관,Handeok-ri Village Hall,127.61587,37.68236,2026-03-26
2688,250026963,산수리감투봉,Sansu-ri Gamtubong,127.67373,37.6972,2026-03-26
2689,250026964,산수리감투봉,Sansu-ri Gamtubong,127.67396,37.69707,2026-03-26
2690,250026965,강촌노래비,Gangchon Monument,127.63413,37.81365,2026-03-26
2691,265000853,경강교차로,Gyonggang junction,127.54827,37.84281,2026-03-26
2692,265000854,경강교차로,Gyonggang junction,127.54836,37.84294,2026-03-26
2693,250026968,강원체육회관,Gangwon Sports Center,127.68926,37.85255,2026-03-26
2694,250026969,이상원미술관,Leesangwon Musuem of Art,127.57909,37.96768,2026-03-26
2695,250026970,이상원미술관,Leesangwon Musuem of Art,127.57931,37.96776,2026-03-26
2696,265000714,방고개길입구,Banggogae-gil Entrance,127.72806,37.93688,2026-03-26
2697,250026972,방고개길입구,Banggogae-gil Entrance,127.72801,37.93703,2026-03-26
2698,250026973,강변코아루A,Gangbyeon Koaroo Apartment,127.73694,37.89817,2026-03-26
2699,250026974,강변코아루A,Gangbyeon Koaroo Apartment,127.73677,37.89814,2026-03-26
2700,250026975,두산위브A,Doosan We've Apartment,127.75455,37.88955,2026-03-26
2701,250026976,두산위브A,Doosan We've Apartment,127.75442,37.89008,2026-03-26
2702,250026977,감정교아랫길,Gamjeonggyoaraet-gil Road,127.7839,37.90285,2026-03-26
2703,250026978,감정교아랫길,Gamjeonggyoaraet-gil Road,127.78397,37.90293,2026-03-26
2704,265000842,막국수체험관,Chuncheon Makguksu Museum,127.74971,37.9483,2026-03-26
2705,250026980,윗박암길,Witbagam-gil,127.54432,37.7301,2026-03-26
2706,250026981,탑골삼거리,Topgol Samgeori,127.70899,37.75192,2026-03-26
2707,250026982,백양2리3반,Baegyang 2(i)-ri 3(sam)-ban,127.5756,37.80226,2026-03-26
2708,250026983,백양2리3반,Baegyang 2(i)-ri 3(sam)-ban,127.57575,37.80221,2026-03-26
2709,250026984,백양2리종점,Baegyang 2(i)-ri Terminus,127.58239,37.79485,2026-03-26
2710,250026985,백양2리종점,Baegyang 2(i)-ri Terminus,127.58257,37.79466,2026-03-26
2711,250026987,고성1리마을회관,Goseong 1(il)-ri Village Hall,127.71225,37.99454,2026-03-26
2712,265000855,두미르레스텔,Dumir Restel,127.73178,37.90202,2026-03-26
2713,265000856,두미르레스텔,Dumir Restel,127.73179,37.90227,2026-03-26
2714,250026989,떡갈매기,Tteokgalmaegi,127.89165,37.97191,2026-03-26
2715,250026990,오항1리3반,Ohang 1(il)-ri 3(sam)-ban,127.88801,37.9783,2026-03-26
2716,250026991,오항1리3반,Ohang 1(il)-ri 3(sam)-ban,127.88815,37.97829,2026-03-26
2717,250026992,해강A,Haegang Apartment,127.78964,37.93297,2026-03-26
2718,250026993,소망마을,Somang Village,127.78367,37.93358,2026-03-26
2719,250026994,정족1길,Jeongjok 1(il)-gil,127.734,37.82848,2026-03-26
2720,250026995,정족1길,Jeongjok 1(il)-gil,127.73412,37.82847,2026-03-26
2721,250026996,정족리지품,Jeongjok-ri Jipum,127.73502,37.82638,2026-03-26
2722,250026997,정족리지품,Jeongjok-ri Jipum,127.7349,37.82634,2026-03-26
2723,250026998,전인고등학교,Jeonin High School,127.75219,37.7876,2026-03-26
2724,250026999,소주고개로,Sojugogae-ro,127.62459,37.76085,2026-03-26
2725,250027000,소주고개로,Sojugogae-ro,127.62462,37.76071,2026-03-26
2726,250027001,장본교앞사거리,Jangbongyo Sageori,127.76895,37.95398,2026-03-26
2727,250027002,장본교앞사거리,Jangbongyo Sageori,127.76894,37.95409,2026-03-26
2728,250027086,한숲시티A,Hansup City Apartment,127.7297,37.85324,2026-03-26
2729,250027085,한숲시티A,Hansup City Apartment,127.72954,37.85306,2026-03-26
2730,250027005,신북사거리,Sinbuk Sageori,127.7514,37.92457,2026-03-26
2731,250027006,우두택지,Udu Residential District,127.73529,37.90708,2026-03-26
2732,250027007,우두택지,Udu Residential District,127.73329,37.90684,2026-03-26
2733,250027099,샘밭장터,Saembat Market,127.74594,37.92457,2026-03-26
2734,250027100,샘밭장터,Saembat Market,127.7462,37.92449,2026-03-26
2735,265000857,전말교,Jeonmal-gyo,127.76862,37.95733,2026-03-26
2736,265000858,전말교,Jeonmal-gyo,127.76851,37.95719,2026-03-26
2737,250027012,애니박물관입구,Animation Museum Entrance,127.69043,37.89311,2026-03-26
2738,250027013,금산리수정천,Geumsan-ri Sujeongcheon,127.69492,37.91242,2026-03-26
2739,250027014,금산리수정천,Geumsan-ri Sujeongcheon,127.69482,37.91241,2026-03-26
2740,250027016,한솔마을,Hansol Village,127.80206,37.90194,2026-03-26
2741,250027015,한솔마을,Hansol Village,127.80211,37.90187,2026-03-26
2742,250026626,국유림관리소앞,National Forest Office Front,127.77487,37.93405,2026-03-26
2743,250027018,봉명리,bongmyeong-ri,127.77206,37.76706,2026-03-26
2744,250027019,봉명리,bongmyeong-ri,127.77241,37.76701,2026-03-26
2745,250027020,원창교,Wonchanggyo,127.74379,37.7871,2026-03-26
2746,250027021,갈골,Galgol,127.73998,37.78044,2026-03-26
2747,250027022,거두리종점,Geodu-ri Terminus,127.79178,37.8615,2026-03-26
2748,250027023,산수1리마을회관,Sansu 1(il)-ri Village Hall,127.66805,37.71395,2026-03-26
2749,250027024,감정1리마을회관,Gamjeong 1(il)-ri Village Hall,127.78989,37.89636,2026-03-26
2750,250027025,지내리,Jinae-ri,127.72791,37.94361,2026-03-26
2751,250027026,유포2리종점,Yupo 2(i)-ri Terminus,127.77663,37.95228,2026-03-26
2752,250027027,유포리,Yupo-ri,127.77885,37.94604,2026-03-26
2753,250027028,원정사입구,Wonjeongsa Entrance,127.77926,37.94187,2026-03-26
2754,250027029,침례교회앞,Baptist Church Front,127.77926,37.9393,2026-03-26
2755,250027030,방앗간앞,Mill Front,127.77848,37.93796,2026-03-26
2756,250027031,유포2리종점,Yupo 2(i)-ri Terminus,127.77658,37.95237,2026-03-26
2757,265000859,용산저수지,Yongsan Reservoir,127.71793,37.94451,2026-03-26
2758,265000860,용산저수지,Yongsan Reservoir,127.7178,37.94451,2026-03-26
2759,250027035,새말교,Saemalgyo,127.61081,37.84642,2026-03-26
2760,250027036,서상2리,Seosang 2(i)-ri,127.67049,37.93654,2026-03-26
2761,250027037,서상2리,Seosang 2(i)-ri,127.66482,37.93615,2026-03-26
2762,250027038,서상마을회관,Seosang Village Hall,127.66114,37.93524,2026-03-26
2763,250027039,서상2리,Seosang 2(i)-ri,127.67702,37.93797,2026-03-26
2764,250027040,신매1리,Sinmae 1(il)-ri,127.70247,37.93595,2026-03-26
2765,250027041,월송1리,Wolsong 1(il)-ri,127.68396,37.92906,2026-03-26
2766,250027042,월송1리,Wolsong 1(il)-ri,127.67265,37.92076,2026-03-26
2767,250027043,월송1리,Wolsong 1(il)-ri,127.69653,37.93065,2026-03-26
2768,250027044,월송1리,Wolsong 1(il)-ri,127.69211,37.92945,2026-03-26
2769,250027045,오월리납실교,Owol-ri Napsilgyo,127.64299,37.97861,2026-03-26
2770,250027046,오월2리,Owol 2(i)-ri,127.64154,37.97515,2026-03-26
2771,250027047,강원숲체험장입구,Gangwon Forest Experience Center Entrance,127.64076,37.97166,2026-03-26
2772,250027048,오월2리,Owol 2(i)-ri,127.62915,37.96975,2026-03-26
2773,250027049,오월2리,Owol 2(i)-ri,127.62729,37.96817,2026-03-26
2774,250027050,오월2리,Owol 2(i)-ri,127.63562,37.97148,2026-03-26
2775,265000861,레고랜드차고지,LEGOLAND Garage,127.69373,37.88106,2026-03-26
2776,265000862,레고랜드차고지,LEGOLAND Garage,127.69384,37.88101,2026-03-26
2779,250027055,오동초등학교앞,Odong Elementary School Front,127.75767,37.9519,2026-03-26
2780,250027056,삼포유원지입구,Sampo Recreation Area Entrance,127.70888,37.79915,2026-03-26
2781,250027057,월송1리,Wolsong 1(il)-ri,127.68365,37.92909,2026-03-26
2782,250027058,월송1리,Wolsong 1(il)-ri,127.68387,37.92903,2026-03-26
2783,250027059,삼포,Sampo,127.71265,37.79901,2026-03-26
2784,250027060,증4리,Jeung 4(Sa)-ri,127.7239,37.8012,2026-03-26
2785,250027061,새고개,Sae Pass,127.71955,37.79999,2026-03-26
2786,250027062,후동2리입구, Hudong 2(i)-ri Entrance,127.63428,37.74259,2026-03-26
2787,250027063,후동2리입구, Hudong 2(i)-ri Entrance,127.63416,37.74269,2026-03-26
2788,250027064,가정중학교,Gajeong Middle School,127.57294,37.74018,2026-03-26
2789,250027065,한덕리,Handeok-ri,127.61363,37.6787,2026-03-26
2790,250027066,산수리,Sansu-ri,127.67151,37.71245,2026-03-26
2791,250027067,산수1리,Sansu 1(il)-ri,127.67579,37.70878,2026-03-26
2792,250027068,산수2리,Sansu 2(i)-ri,127.68125,37.70217,2026-03-26
2793,250027069,광판초교,Gwangpan Elementary School,127.701,37.73004,2026-03-26
2796,250027072,합동교,Hapdonggyo,127.78824,37.89987,2026-03-26
2797,250027073,감정2리마을회관,Gamjeong 2(i)-ri Village Hall,127.79133,37.90129,2026-03-26
2799,250027075,감정2리,Gamjeong 2(i)-ri,127.79203,37.90233,2026-03-26
2800,250027076,가정중학교,Gajeong Middle School,127.57274,37.73979,2026-03-26
2802,250027078,솔밭종점,Solbat Terminus,127.77052,37.92539,2026-03-26
2804,250027080,사암2리,Saam 2(i)-ri,127.77118,37.83553,2026-03-26
2805,250027081,사암리,Saam-ri,127.76785,37.82604,2026-03-26
2806,250027082,사암2리,Saam 2(i)-ri,127.77098,37.83531,2026-03-26
2807,250027083,사암2리마을회관,Saam 2(i)-ri Village Hall,127.76694,37.83986,2026-03-26
2808,250027084,학곡리,Hakgok-ri,127.76339,37.82274,2026-03-26
2809,250027094,춘천자원,Chuncheon Resources,127.76397,37.8279,2026-03-26
2810,250027095,춘천자원,Chuncheon Resources,127.76405,37.82823,2026-03-26
2813,250027101,성문1길,Seongmun 1(il)-gil,127.72724,37.95792,2026-03-26
2814,250027102,성문1길,Seongmun 1(il)-gil,127.72714,37.95784,2026-03-26
2817,250027109,팔미리용수교,Palmi-ri Yongsugyo,127.6835,37.81729,2026-03-26
2818,250027110,팔미리용수교,Palmi-ri Yongsugyo,127.68362,37.8173,2026-03-26
2819,250027111,퇴계공단길,Toegyegongdan-gil,127.73522,37.84544,2026-03-26
2820,250027112,퇴계농공로,Toegyenonggon-ro,127.74231,37.84553,2026-03-26
2821,250027113,증4리마을회관,Jeung 4(sa)-ri Village Hall,127.71472,37.79774,2026-03-26
2822,250027114,증4리마을회관,Jeung 4(sa)-ri Village Hall,127.71485,37.7977,2026-03-26
2823,250027115,혈동1리,Hyeoldong 1(il)-ri,127.70685,37.76887,2026-03-26
2824,250027116,산수1리,Sansu 1(il)-ri,127.67548,37.70925,2026-03-26
2825,250027117,합동교,Hapdonggyo,127.78833,37.89993,2026-03-26
2826,250027118,서상1리1반,Seosang 1(il)-ri 1(il)-ban,127.68802,37.95409,2026-03-26
2827,250027120,추곡3거리,Chugok Samgeori,127.65097,37.74496,2026-03-26
2828,250027121,안보2리1반, Anbo 2(i)-ri 1(il)-ban,127.57231,37.84624,2026-03-26
2829,250027122,안보2리1반, Anbo 2(i)-ri 1(il)-ban,127.5721,37.84624,2026-03-26
2830,250027123,안보2리3반, Anbo 2(i)-ri 3(sam)-ban,127.57897,37.85332,2026-03-26
2831,250027124,안보2리3반, Anbo 2(i)-ri 3(sam)-ban,127.57885,37.8533,2026-03-26
2832,250027125,무림정사입구,Murimjeongsa Entrance,127.58285,37.86425,2026-03-26
2833,250027126,무림정사입구,Murimjeongsa Entrance,127.58272,37.8642,2026-03-26
2836,250027129,인형극장앞,Puppet Theater Front,127.72101,37.92104,2026-03-26
2837,250027130,사랑말삼거리,Sarangmal Samgeori,127.74135,37.93104,2026-03-26
2838,250027131,율문4리경로당,Yulmun 4(sa)-ri Senior Center,127.74347,37.93272,2026-03-26
2839,250027134,군자리,Gunja-ri,127.73525,37.78829,2026-03-26
2840,250027135,장본교앞사거리,Jangbongyo Sageori,127.76915,37.95396,2026-03-26
2841,250027136,장본교앞사거리,Jangbongyo Sageori,127.76903,37.9539,2026-03-26
2842,265000867,안마산로입구,Anmasan-ro Entrance,127.71848,37.85875,2026-03-26
2844,250027140,산촌생태마을,Sanchon Eco Village,127.63621,37.88011,2026-03-26
2845,250027141,용산3리3반,Yongsan 3(sam)-ri 3(sam)-ban,127.70652,37.94761,2026-03-26
2846,250027142,용산3리3반,Yongsan 3(sam)-ri 3(sam)-ban,127.70639,37.9478,2026-03-26
2847,265000758,역골교삼거리,Yeokgolgyo Samgeori,127.71314,37.95034,2026-03-26
2848,250027144,역골교삼거리,Yeokgolgyo Samgeori,127.7131,37.9504,2026-03-26
2849,250027146,팔미1리1반,Palmi 1(il)-ri 1(il)-ban,127.71157,37.82949,2026-03-26
2850,250027147,팔미1리1반,Palmi 1(il)-ri 1(il)-ban,127.7116,37.82966,2026-03-26
2851,250027148,서상2리1반,Seosang 2(i)-ri 1(il)-ban,127.68325,37.93848,2026-03-26
2852,250027149,서상2리1반,Seosang 2(i)-ri 1(il)-ban,127.68319,37.93856,2026-03-26
2854,265000667,창촌3리삼거리,jangchon 3(sam)-ri Samgeori,127.64263,37.7704,2026-03-26
2855,265000669,발산2리4반,balsan2(ri),127.61838,37.73377,2026-03-26
2856,265000670,파크자이A,Park Xi Apartment,127.70852,37.86746,2026-03-26
2857,265000671,파크자이A,Park Xi Apartment,127.70783,37.86806,2026-03-26
2858,265000668,발산2리4반,balsan2(ri),127.61823,37.73381,2026-03-26
2859,265000672,우미린A,womirinA,127.75577,37.87853,2026-03-26
2860,265000673,금호빌리지,Kumho-village,127.756,37.87861,2026-03-26
2861,265000674,산천2리마을회관,sancheon2(ri),127.74349,37.95843,2026-03-26
2862,265000675,산천2리마을회관,sancheon2(ri),127.74331,37.9584,2026-03-26
2863,263001765,간척사거리,Gancheok Sageori,127.81727,38.02902,2026-03-26
2864,263001766,간척사거리,Gancheok Sageori,127.81599,38.02854,2026-03-26
5049,257000114,굴지리종점,Gulji-ri Terminus,127.79775,37.70913,2026-03-26
5071,257000136,두미리,Dumi-ri,127.6575,37.68255,2026-03-26
5072,257000137,두미리,Dumi-ri,127.65751,37.68238,2026-03-26
5073,257000140,개야리,Gaeya-ri,127.63211,37.68928,2026-03-26
5074,257000141,개야리,Gaeya-ri,127.63229,37.68924,2026-03-26
5253,257000153,한서상회,Hanseo General Store,127.60067,37.69188,2026-03-26
5254,257000154,한서상회,Hanseo General Store,127.60085,37.69197,2026-03-26
5339,257000015,어유포삼거리,Eoyupo Samgeori,127.69452,37.71192,2026-03-26
5557,257001113,용장사입구,Yongjangsa Entrance,127.68938,37.70189,2026-03-26
5558,257001114,용장사입구,Yongjangsa Entrance,127.69031,37.70193,2026-03-26
5559,257001115,석화촌,Seokhwachon,127.6944,37.70888,2026-03-26
5560,257001116,석화촌,Seokhwachon,127.69457,37.7089,2026-03-26
5561,257800112,팔봉산유원지,Palbongsan Recreation Area,127.69382,37.70377,2026-03-26
5562,257001297,팔봉산관광지,Palbongsan Tourist Site,127.69431,37.70406,2026-03-26
5563,257001453,밤벌유원지,Bambeol Recreation Area,127.69013,37.69205,2026-03-26
5564,257001454,밤벌유원지,Bambeol Recreation Area,127.68996,37.69202,2026-03-26
5565,257001455,밤나무골,Bamnamugol,127.68835,37.68845,2026-03-26
5566,257001456,밤나무골,Bamnamugol,127.68816,37.68851,2026-03-26
5567,257001475,반곡초교,Bangok Elementary School,127.66579,37.69028,2026-03-26
5568,257001476,반곡초교,Bangok Elementary School,127.6656,37.69036,2026-03-26
5569,257001477,반곡교,Bangokgyo,127.67004,37.69348,2026-03-26
5570,257001478,반곡교,Bangokgyo,127.67017,37.69346,2026-03-26
5571,257001479,반곡,Bangok,127.66785,37.69461,2026-03-26
5572,257001480,반곡,Bangok,127.66711,37.69372,2026-03-26
5573,257001531,두미리종점,Dumi-ri Terminus,127.66252,37.68115,2026-03-26
5574,257001645,굴지리종점,Gulji-ri Terminus,127.79772,37.7089,2026-03-26
5577,257002019,어유포리,Eoyupo-ri,127.69476,37.71198,2026-03-26
5943,257800111,말골입구,Malgol Entrance,127.58273,37.71691,2026-03-26
5944,257800110,말골입구,Malgol Entrance,127.58254,37.71694,2026-03-26
5945,257800095,충의대교,Chungui bridge,127.5869,37.72414,2026-03-26
5946,257800096,충의대교,Chungui bridge,127.58624,37.72392,2026-03-26
5947,257800097,모곡3리,Mogok 3(sam)-ri,127.58633,37.69638,2026-03-26
5948,257800098,모곡3리,Mogok 3(sam)-ri,127.58642,37.69625,2026-03-26
5949,257800099,두미리종점,Dumi-ri Terminus,127.66236,37.6812,2026-03-26
5954,257800104,모곡,Mogok,127.60699,37.67548,2026-03-26
5955,257800105,모곡,Mogok,127.60711,37.67562,2026-03-26
5956,257800106,용골상회,Yonggol General Store,127.67979,37.69151,2026-03-26
5957,257800107,용골상회,Yonggol General Store,127.6799,37.69125,2026-03-26
5958,257800108,반곡망단이,Bangok Mangdani,127.67385,37.69522,2026-03-26
5959,257800109,반곡망단이,Bangok Mangdani,127.67378,37.69508,2026-03-26
5960,257800113,역전평,Yeokjeonpyeong,127.79631,37.72871,2026-03-26
5961,257800114,역전평,Yeokjeonpyeong,127.7965,37.72867,2026-03-26
5963,257800116,산수1리2반,Sansu 1(il)-ri 2(i)-ban,127.68326,37.71231,2026-03-26
